日期,时间,行业,行业指数,涨跌幅,流入资金(亿),流出资金(亿),净额(亿),公司家数,领涨股,领涨股涨跌幅,领涨股当前价(元)
2017-12-07,10:15,农业服务,7361.22,-0.01%,0.32,0.23,0.09,9,普莱柯,1.58%,23.15
2017-12-07,10:15,交运设备服务,1167.56,-0.31%,0.30,0.47,-0.17,11,特力A,0.84%,39.71
2017-12-07,10:15,酒店及餐饮,1210.15,-0.74%,0.22,0.30,-0.08,10,锦江股份,0.28%,28.66
2017-12-07,10:15,公交,1215.49,-0.29%,0.06,0.11,-0.05,8,海汽集团,0.73%,12.38
2017-12-07,10:20,半导体及元件,3752.21,0.07%,33.01,39.63,-6.63,71,盈方微,7.88%,7.12
2017-12-07,10:20,光学光电子,3140.78,0.13%,22.44,25.74,-3.29,59,聚灿光电,5.35%,28.15
2017-12-07,10:20,房地产开发,2183.83,0.26%,21.01,17.75,3.26,129,华丽家族,6.63%,6.43
2017-12-07,10:20,计算机应用,7320.25,-0.24%,17.54,21.91,-4.36,157,科创信息,9.97%,14.56
2017-12-07,10:20,通信设备,3345.08,-0.32%,15.83,21.66,-5.83,87,波导股份,5.54%,6.29
2017-12-07,10:20,化学制品,3409.95,-0.29%,14.44,16.50,-2.06,187,中欣氟材,10.01%,11.21
2017-12-07,10:20,有色冶炼加工,1871.34,-0.10%,12.93,14.13,-1.20,79,荣华实业,2.76%,5.95
2017-12-07,10:20,国防军工,1354.2,0.79%,11.32,7.22,4.10,40,北方导航,3.19%,12.92
2017-12-07,10:20,专用设备,3458.93,-0.27%,9.90,10.62,-0.71,142,英维克,4.33%,23.12
2017-12-07,10:20,新材料,4259.72,0.71%,9.78,9.96,-0.18,34,江粉磁材,9.97%,10.70
2017-12-07,10:20,电气设备,3316.91,-0.35%,9.50,11.39,-1.89,190,北京科锐,5.63%,9.76
2017-12-07,10:20,建筑装饰,3782.09,-0.26%,9.07,8.87,0.20,119,永福股份,4.39%,24.25
2017-12-07,10:20,饮料制造,1950.57,-0.40%,8.79,12.68,-3.89,40,香飘飘,4.21%,31.16
2017-12-07,10:20,传媒,2807.37,0.08%,8.69,8.69,0.00,102,深大通,10.02%,22.72
2017-12-07,10:20,保险及其他,2906.97,-0.86%,8.27,13.57,-5.30,25,新力金融,2.63%,12.10
2017-12-07,10:20,钢铁,1452.98,-0.19%,8.22,8.45,-0.24,32,抚顺特钢,1.53%,5.98
2017-12-07,10:20,银行,1095.99,-0.07%,8.08,12.18,-4.11,50,张家港行,2.64%,11.68
2017-12-07,10:20,化学制药,3515.44,-0.54%,7.37,8.76,-1.39,89,德展健康,3.15%,8.51
2017-12-07,10:20,建筑材料,3825.27,-0.56%,7.23,10.25,-3.02,71,扬子新材,3.29%,7.53
2017-12-07,10:20,证券,1285.04,-0.68%,7.21,13.15,-5.94,35,太平洋,1.90%,3.76
2017-12-07,10:20,生物制品,5423.33,0.20%,6.11,5.80,0.32,49,药石科技,6.58%,80.00
2017-12-07,10:20,通用设备,3410.36,-0.40%,5.93,7.06,-1.14,150,合力科技,10.01%,27.26
2017-12-07,10:20,非汽车交运,3109.45,0.02%,5.03,3.26,1.77,21,内蒙一机,3.32%,12.13
2017-12-07,10:20,环保工程,4690.74,-0.06%,4.85,4.19,0.66,38,蒙草生态,2.10%,13.59
2017-12-07,10:20,电子制造,4966.17,-0.28%,4.81,6.58,-1.77,47,深华发A,10.04%,15.46
2017-12-07,10:20,计算机设备,2586.96,-0.22%,4.77,6.72,-1.96,47,海兰信,6.93%,18.97
2017-12-07,10:20,基础化学,2421.57,-0.34%,4.75,5.58,-0.82,45,天原集团,2.79%,8.47
2017-12-07,10:20,白色家电,3503.67,-0.31%,4.66,6.64,-1.98,48,康盛股份,2.27%,9.48
2017-12-07,10:20,化工合成材料,3250.27,-0.38%,4.42,5.32,-0.90,76,永东股份,3.48%,20.53
2017-12-07,10:20,机场航运,2102.96,0.67%,4.37,2.97,1.40,11,东方航空,2.95%,7.67
2017-12-07,10:20,汽车零部件,3004.78,-0.44%,4.24,5.39,-1.15,104,万里扬,4.32%,11.11
2017-12-07,10:20,服装家纺,2691.06,-0.39%,4.15,2.40,1.76,52,际华集团,4.29%,7.29
2017-12-07,10:20,其他电子,4176.97,-0.30%,4.10,4.72,-0.62,46,天津磁卡,3.33%,6.52
2017-12-07,10:20,通信服务,2631.72,-0.29%,3.68,4.50,-0.81,43,掌阅科技,2.96%,44.48
2017-12-07,10:20,煤炭开采,1343.31,-1.00%,3.59,5.89,-2.31,33,中煤能源,0.51%,5.87
2017-12-07,10:20,零售,1527.01,-0.30%,3.28,4.39,-1.11,74,汉商集团,1.24%,19.59
2017-12-07,10:20,医药商业,4786.54,0.14%,3.00,2.03,0.97,22,海虹控股,6.84%,32.80
2017-12-07,10:20,电力,1049.32,0.13%,2.87,2.77,0.10,69,涪陵电力,3.51%,37.45
2017-12-07,10:20,医疗器械服务,7284.88,-0.31%,2.53,3.05,-0.52,55,爱尔眼科,1.69%,28.26
2017-12-07,10:20,食品加工制造,3298.34,-0.33%,2.48,3.72,-1.25,50,双塔食品,6.14%,5.53
2017-12-07,10:20,物流,4811.27,-0.41%,2.42,2.60,-0.18,32,普路通,1.63%,14.31
2017-12-07,10:20,汽车整车,1545.5,-0.32%,2.31,3.28,-0.97,25,海马汽车,1.80%,4.53
2017-12-07,10:20,中药,2871.7,-0.45%,2.10,3.27,-1.16,68,汉森制药,2.71%,17.46
2017-12-07,10:20,化工新材料,3997.92,0.36%,1.78,1.91,-0.13,15,北化股份,2.88%,12.85
2017-12-07,10:20,燃气水务,1548.91,-0.67%,1.77,2.65,-0.88,36,钱江水利,5.92%,12.52
2017-12-07,10:20,综合,1917.38,-0.17%,1.77,1.87,-0.09,28,江泉实业,3.56%,9.88
2017-12-07,10:20,家用轻工,3747.77,-0.39%,1.71,2.12,-0.40,69,乐歌股份,10.01%,33.86
2017-12-07,10:20,农产品加工,2700.91,-0.45%,1.69,1.92,-0.23,37,东凌国际,1.66%,7.95
2017-12-07,10:20,养殖业,2729,-0.61%,1.57,2.00,-0.43,23,圣农发展,2.00%,14.30
2017-12-07,10:20,石油矿业开采,1754.15,-0.05%,1.52,1.93,-0.42,13,西藏珠峰,3.59%,41.88
2017-12-07,10:20,视听器材,2558.31,-0.21%,1.36,2.13,-0.77,13,同洲电子,3.00%,5.83
2017-12-07,10:20,纺织制造,1961.21,-0.29%,1.24,1.31,-0.07,42,*ST中绒,2.20%,3.72
2017-12-07,10:20,景点及旅游,2454.51,0.08%,1.09,1.10,-0.01,23,大连圣亚,3.57%,26.41
2017-12-07,10:20,贸易,2712.26,-0.42%,1.05,1.64,-0.58,32,远大控股,4.50%,13.24
2017-12-07,10:20,包装印刷,2611.87,-0.21%,1.01,1.08,-0.07,35,创新股份,3.22%,92.90
2017-12-07,10:20,造纸,1715.98,-0.52%,0.92,1.23,-0.32,21,冠豪高新,0.86%,4.71
2017-12-07,10:20,仪器仪表,2851.43,0.14%,0.90,1.01,-0.11,28,天和防务,8.10%,19.75
2017-12-07,10:20,公路铁路运输,949.604,-0.10%,0.87,0.74,0.14,24,吉林高速,0.56%,3.58
2017-12-07,10:20,港口航运,877.854,-0.62%,0.78,1.56,-0.78,28,连云港,0.40%,5.04
2017-12-07,10:20,种植业与林业,2399.82,-0.24%,0.65,0.80,-0.15,20,福建金森,1.43%,20.51
2017-12-07,10:20,采掘服务,1139.08,-0.83%,0.49,0.86,-0.36,15,安控科技,0.24%,4.14
2017-12-07,10:20,园区开发,1870.9,-0.44%,0.40,0.45,-0.05,10,上海临港,0.50%,22.15
2017-12-07,10:20,交运设备服务,1168.02,-0.27%,0.32,0.50,-0.17,11,特力A,0.48%,39.57
2017-12-07,10:20,农业服务,7361.95,-0.00%,0.32,0.25,0.08,9,中牧股份,0.99%,17.37
2017-12-07,10:20,酒店及餐饮,1208.95,-0.84%,0.23,0.32,-0.09,10,金陵饭店,0.38%,10.54
2017-12-07,10:20,公交,1214.88,-0.34%,0.07,0.12,-0.06,8,海汽集团,0.33%,12.33
2017-12-07,10:25,半导体及元件,3760.13,0.28%,35.21,41.18,-5.97,71,盈方微,7.27%,7.08
2017-12-07,10:25,光学光电子,3144.56,0.25%,23.64,26.55,-2.91,59,聚灿光电,6.62%,28.49
2017-12-07,10:25,房地产开发,2185.29,0.33%,21.64,18.58,3.06,129,华丽家族,6.80%,6.44
2017-12-07,10:25,计算机应用,7333.32,-0.06%,18.55,22.74,-4.19,157,科创信息,9.97%,14.56
2017-12-07,10:25,通信设备,3352.35,-0.10%,17.60,22.59,-4.99,87,波导股份,7.38%,6.40
2017-12-07,10:25,化学制品,3415.27,-0.14%,15.50,17.17,-1.67,187,中欣氟材,10.01%,11.21
2017-12-07,10:25,有色冶炼加工,1875.02,0.10%,14.21,14.71,-0.50,79,荣华实业,3.28%,5.98
2017-12-07,10:25,国防军工,1357.78,1.06%,12.52,7.63,4.89,40,北方导航,4.63%,13.10
2017-12-07,10:25,专用设备,3465.78,-0.07%,10.68,11.08,-0.40,142,英维克,4.83%,23.23
2017-12-07,10:25,电气设备,3322.67,-0.17%,10.60,11.91,-1.31,190,长缆科技,5.77%,60.50
2017-12-07,10:25,新材料,4269.49,0.94%,10.23,10.34,-0.11,34,江粉磁材,9.97%,10.70
2017-12-07,10:25,钢铁,1457.23,0.10%,9.90,9.15,0.75,32,抚顺特钢,1.70%,5.99
2017-12-07,10:25,建筑装饰,3788.1,-0.10%,9.89,9.43,0.45,119,中国核建,10.00%,10.45
2017-12-07,10:25,饮料制造,1952.59,-0.29%,9.38,13.19,-3.81,40,香飘飘,4.51%,31.25
2017-12-07,10:25,传媒,2810.69,0.20%,9.36,9.14,0.23,102,深大通,10.02%,22.72
2017-12-07,10:25,保险及其他,2908.46,-0.81%,8.73,14.09,-5.37,25,新力金融,2.97%,12.14
2017-12-07,10:25,银行,1095.5,-0.12%,8.61,13.20,-4.58,50,张家港行,3.08%,11.73
2017-12-07,10:25,化学制药,3520.43,-0.40%,8.06,9.13,-1.07,89,德展健康,3.39%,8.53
2017-12-07,10:25,证券,1284.6,-0.71%,7.86,14.13,-6.26,35,太平洋,2.44%,3.78
2017-12-07,10:25,建筑材料,3834.59,-0.31%,7.71,10.63,-2.92,71,金圆股份,2.81%,15.73
2017-12-07,10:25,通用设备,3418.34,-0.17%,6.59,7.46,-0.87,150,合力科技,10.01%,27.26
2017-12-07,10:25,生物制品,5430.29,0.32%,6.44,6.03,0.41,49,药石科技,8.14%,81.17
2017-12-07,10:25,非汽车交运,3111.72,0.09%,5.31,3.54,1.77,21,内蒙一机,3.66%,12.17
2017-12-07,10:25,电子制造,4972.24,-0.16%,5.28,6.97,-1.68,47,深华发A,10.04%,15.46
2017-12-07,10:25,计算机设备,2589.72,-0.12%,5.09,7.06,-1.97,47,海兰信,6.37%,18.87
2017-12-07,10:25,环保工程,4696.04,0.06%,5.09,4.50,0.59,38,聚光科技,2.14%,32.49
2017-12-07,10:25,基础化学,2425.01,-0.20%,5.04,5.86,-0.83,45,天原集团,2.79%,8.47
2017-12-07,10:25,白色家电,3507.12,-0.21%,5.02,7.17,-2.15,48,康盛股份,2.16%,9.47
2017-12-07,10:25,化工合成材料,3255.13,-0.23%,4.81,5.61,-0.80,76,中广核技,5.90%,12.57
2017-12-07,10:25,其他电子,4191.33,0.04%,4.69,5.02,-0.33,46,天津磁卡,6.34%,6.71
2017-12-07,10:25,汽车零部件,3008.57,-0.31%,4.63,5.59,-0.95,104,蓝黛传动,4.18%,9.23
2017-12-07,10:25,机场航运,2104.44,0.74%,4.62,3.08,1.53,11,东方航空,3.09%,7.68
2017-12-07,10:25,服装家纺,2693.43,-0.30%,4.35,2.46,1.89,52,际华集团,4.58%,7.31
2017-12-07,10:25,通信服务,2635.61,-0.15%,4.16,4.75,-0.59,43,掌阅科技,3.29%,44.62
2017-12-07,10:25,煤炭开采,1344.78,-0.89%,3.85,6.07,-2.23,33,中煤能源,0.86%,5.89
2017-12-07,10:25,电力,1050.79,0.27%,3.56,3.07,0.49,69,三峡水利,3.66%,8.50
2017-12-07,10:25,零售,1528.49,-0.21%,3.53,4.58,-1.05,74,汉商集团,1.71%,19.68
2017-12-07,10:25,医药商业,4786.7,0.14%,3.15,2.10,1.05,22,海虹控股,7.75%,33.08
2017-12-07,10:25,医疗器械服务,7297.99,-0.13%,2.85,3.20,-0.35,55,爱尔眼科,2.30%,28.43
2017-12-07,10:25,食品加工制造,3300.39,-0.27%,2.66,3.94,-1.28,50,双塔食品,6.14%,5.53
2017-12-07,10:25,物流,4820.17,-0.23%,2.55,2.75,-0.20,32,欧浦智网,1.75%,12.21
2017-12-07,10:25,汽车整车,1546.24,-0.27%,2.49,3.43,-0.94,25,海马汽车,1.57%,4.52
2017-12-07,10:25,中药,2872.37,-0.43%,2.21,3.43,-1.23,68,汉森制药,2.47%,17.42
2017-12-07,10:25,农产品加工,2706.55,-0.24%,1.87,2.02,-0.15,37,东凌国际,2.30%,8.00
2017-12-07,10:25,综合,1918.58,-0.11%,1.87,1.95,-0.08,28,江泉实业,3.67%,9.89
2017-12-07,10:25,化工新材料,4001.46,0.45%,1.87,1.98,-0.11,15,北化股份,3.12%,12.88
2017-12-07,10:25,燃气水务,1549.55,-0.63%,1.87,2.79,-0.93,36,钱江水利,6.01%,12.53
2017-12-07,10:25,家用轻工,3751.55,-0.29%,1.81,2.21,-0.40,69,乐歌股份,10.01%,33.86
2017-12-07,10:25,养殖业,2732.43,-0.49%,1.72,2.06,-0.34,23,圣农发展,1.93%,14.29
2017-12-07,10:25,石油矿业开采,1757.65,0.15%,1.61,2.01,-0.40,13,西藏珠峰,3.88%,42.00
2017-12-07,10:25,视听器材,2560.17,-0.13%,1.46,2.23,-0.77,13,同洲电子,3.00%,5.83
2017-12-07,10:25,纺织制造,1964.52,-0.13%,1.36,1.36,0.00,42,*ST中绒,2.75%,3.74
2017-12-07,10:25,贸易,2716.16,-0.28%,1.19,1.69,-0.50,32,远大控股,5.05%,13.31
2017-12-07,10:25,景点及旅游,2454.73,0.09%,1.14,1.14,0.00,23,大连圣亚,3.14%,26.30
2017-12-07,10:25,包装印刷,2615.87,-0.06%,1.09,1.12,-0.03,35,创新股份,3.22%,92.90
2017-12-07,10:25,公路铁路运输,950.495,-0.00%,1.09,0.83,0.26,24,广深铁路,0.60%,5.05
2017-12-07,10:25,造纸,1718.15,-0.39%,0.98,1.28,-0.30,21,冠豪高新,1.28%,4.73
2017-12-07,10:25,仪器仪表,2855.66,0.29%,0.97,1.06,-0.09,28,天和防务,8.21%,19.77
2017-12-07,10:25,港口航运,878.585,-0.54%,0.84,1.73,-0.88,28,宁波海运,0.37%,5.40
2017-12-07,10:25,种植业与林业,2402.86,-0.11%,0.71,0.82,-0.11,20,福建金森,1.33%,20.49
2017-12-07,10:25,采掘服务,1141.57,-0.61%,0.52,0.89,-0.36,15,安控科技,0.48%,4.15
2017-12-07,10:25,园区开发,1871.95,-0.39%,0.42,0.50,-0.08,10,上海临港,0.32%,22.11
2017-12-07,10:25,交运设备服务,1168.99,-0.18%,0.34,0.52,-0.18,11,特力A,0.41%,39.54
2017-12-07,10:25,农业服务,7363.78,0.02%,0.34,0.27,0.07,9,普莱柯,1.54%,23.14
2017-12-07,10:25,酒店及餐饮,1208.9,-0.84%,0.23,0.34,-0.11,10,金陵饭店,0.57%,10.56
2017-12-07,10:25,公交,1217.55,-0.12%,0.07,0.13,-0.06,8,江西长运,0.61%,8.25
2017-12-07,10:30,半导体及元件,3760.93,0.31%,36.55,42.23,-5.68,71,盈方微,7.58%,7.10
2017-12-07,10:30,光学光电子,3145.53,0.28%,24.19,27.17,-2.97,59,聚灿光电,5.84%,28.28
2017-12-07,10:30,房地产开发,2185.32,0.33%,22.35,19.69,2.66,129,华丽家族,7.30%,6.47
2017-12-07,10:30,计算机应用,7335.38,-0.03%,19.53,23.42,-3.89,157,科创信息,9.97%,14.56
2017-12-07,10:30,通信设备,3353.76,-0.06%,18.64,23.48,-4.84,87,波导股份,7.05%,6.38
2017-12-07,10:30,化学制品,3415.29,-0.14%,16.18,17.67,-1.49,187,中欣氟材,10.01%,11.21
2017-12-07,10:30,有色冶炼加工,1877.48,0.23%,15.49,15.25,0.24,79,中金黄金,3.99%,9.65
2017-12-07,10:30,国防军工,1362.14,1.38%,13.71,7.98,5.74,40,北方导航,5.91%,13.26
2017-12-07,10:30,电气设备,3323.8,-0.14%,11.28,12.52,-1.24,190,北京科锐,5.52%,9.75
2017-12-07,10:30,专用设备,3466.73,-0.04%,11.28,11.58,-0.31,142,英维克,4.69%,23.20
2017-12-07,10:30,新材料,4268.98,0.93%,10.47,10.64,-0.17,34,江粉磁材,9.97%,10.70
2017-12-07,10:30,建筑装饰,3787.67,-0.11%,10.31,9.84,0.47,119,中国核建,10.00%,10.45
2017-12-07,10:30,钢铁,1456.7,0.06%,10.27,9.54,0.73,32,抚顺特钢,1.70%,5.99
2017-12-07,10:30,传媒,2810.53,0.19%,9.76,9.48,0.28,102,深大通,10.02%,22.72
2017-12-07,10:30,饮料制造,1953.41,-0.25%,9.66,13.64,-3.97,40,惠泉啤酒,5.96%,9.25
2017-12-07,10:30,银行,1095.41,-0.13%,9.11,14.27,-5.16,50,张家港行,3.52%,11.78
2017-12-07,10:30,保险及其他,2908.8,-0.80%,8.93,14.50,-5.56,25,新力金融,3.05%,12.15
2017-12-07,10:30,证券,1284.34,-0.73%,8.32,14.84,-6.51,35,太平洋,2.71%,3.79
2017-12-07,10:30,化学制药,3520.73,-0.39%,8.31,9.45,-1.14,89,德展健康,3.76%,8.56
2017-12-07,10:30,建筑材料,3835.05,-0.30%,8.02,10.88,-2.86,71,扬子新材,2.88%,7.50
2017-12-07,10:30,通用设备,3418.38,-0.17%,6.94,7.90,-0.96,150,合力科技,10.01%,27.26
2017-12-07,10:30,生物制品,5432.69,0.37%,6.65,6.26,0.39,49,药石科技,7.18%,80.45
2017-12-07,10:30,电子制造,4972.66,-0.15%,5.53,7.22,-1.69,47,深华发A,10.04%,15.46
2017-12-07,10:30,非汽车交运,3112.04,0.10%,5.50,3.64,1.87,21,内蒙一机,3.66%,12.17
2017-12-07,10:30,计算机设备,2591.29,-0.06%,5.43,7.32,-1.89,47,海兰信,6.43%,18.88
2017-12-07,10:30,白色家电,3507.26,-0.21%,5.33,7.85,-2.52,48,东方电热,2.39%,3.00
2017-12-07,10:30,基础化学,2424.99,-0.20%,5.25,6.12,-0.86,45,天原集团,2.79%,8.47
2017-12-07,10:30,环保工程,4695.15,0.04%,5.21,4.67,0.54,38,聚光科技,2.17%,32.50
2017-12-07,10:30,化工合成材料,3255.63,-0.22%,5.11,5.85,-0.74,76,中广核技,5.48%,12.52
2017-12-07,10:30,其他电子,4192.05,0.06%,4.95,5.28,-0.33,46,天津磁卡,5.07%,6.63
2017-12-07,10:30,机场航运,2108.09,0.91%,4.95,3.23,1.72,11,东方航空,3.89%,7.74
2017-12-07,10:30,汽车零部件,3009.87,-0.27%,4.89,5.77,-0.89,104,万里扬,4.22%,11.10
2017-12-07,10:30,服装家纺,2695.07,-0.24%,4.55,2.52,2.03,52,棒杰股份,4.83%,7.60
2017-12-07,10:30,通信服务,2635.06,-0.17%,4.37,4.93,-0.56,43,掌阅科技,3.01%,44.50
2017-12-07,10:30,煤炭开采,1344.84,-0.89%,4.00,6.26,-2.26,33,中煤能源,0.86%,5.89
2017-12-07,10:30,电力,1050.76,0.27%,3.85,3.37,0.48,69,三峡水利,3.54%,8.49
2017-12-07,10:30,零售,1528.15,-0.23%,3.65,4.78,-1.12,74,快乐购,1.62%,30.66
2017-12-07,10:30,医药商业,4786.16,0.13%,3.21,2.22,0.99,22,海虹控股,6.84%,32.80
2017-12-07,10:30,医疗器械服务,7302.55,-0.07%,3.09,3.31,-0.23,55,爱尔眼科,2.09%,28.37
2017-12-07,10:30,食品加工制造,3301.35,-0.24%,2.88,4.09,-1.21,50,双塔食品,5.76%,5.51
2017-12-07,10:30,物流,4818.12,-0.27%,2.75,2.90,-0.16,32,欧浦智网,2.25%,12.27
2017-12-07,10:30,汽车整车,1546.48,-0.26%,2.57,3.62,-1.05,25,海马汽车,1.57%,4.52
2017-12-07,10:30,中药,2872.42,-0.43%,2.29,3.55,-1.26,68,汉森制药,2.65%,17.45
2017-12-07,10:30,农产品加工,2706.65,-0.24%,1.95,2.11,-0.16,37,东凌国际,1.92%,7.97
2017-12-07,10:30,化工新材料,3999.16,0.39%,1.92,2.04,-0.12,15,北化股份,3.52%,12.93
2017-12-07,10:30,燃气水务,1549.48,-0.64%,1.92,2.89,-0.97,36,钱江水利,5.75%,12.50
2017-12-07,10:30,综合,1919.47,-0.07%,1.92,2.00,-0.08,28,江泉实业,3.35%,9.86
2017-12-07,10:30,家用轻工,3753.81,-0.23%,1.88,2.30,-0.42,69,乐歌股份,10.01%,33.86
2017-12-07,10:30,养殖业,2731.94,-0.50%,1.74,2.10,-0.36,23,圣农发展,1.64%,14.25
2017-12-07,10:30,石油矿业开采,1757.43,0.14%,1.66,2.07,-0.40,13,西藏珠峰,3.39%,41.80
2017-12-07,10:30,纺织制造,1964.46,-0.13%,1.56,1.44,0.13,42,*ST中绒,4.95%,3.82
2017-12-07,10:30,视听器材,2559.66,-0.15%,1.54,2.29,-0.75,13,同洲电子,2.65%,5.81
2017-12-07,10:30,贸易,2714.67,-0.34%,1.26,1.78,-0.52,32,远大控股,4.97%,13.30
2017-12-07,10:30,包装印刷,2616.64,-0.03%,1.17,1.16,0.01,35,创新股份,3.53%,93.18
2017-12-07,10:30,景点及旅游,2455.22,0.10%,1.17,1.19,-0.02,23,大连圣亚,3.53%,26.40
2017-12-07,10:30,公路铁路运输,950.333,-0.02%,1.13,0.89,0.24,24,吉林高速,0.56%,3.58
2017-12-07,10:30,造纸,1719.55,-0.31%,1.03,1.35,-0.32,21,冠豪高新,1.28%,4.73
2017-12-07,10:30,仪器仪表,2856.22,0.31%,1.02,1.12,-0.10,28,天和防务,7.33%,19.61
2017-12-07,10:30,港口航运,879.031,-0.49%,0.94,1.82,-0.88,28,长航凤凰,0.49%,4.06
2017-12-07,10:30,种植业与林业,2403,-0.11%,0.73,0.84,-0.11,20,福建金森,1.39%,20.50
2017-12-07,10:30,采掘服务,1142.84,-0.50%,0.55,0.91,-0.36,15,通源石油,0.36%,5.59
2017-12-07,10:30,园区开发,1870.44,-0.47%,0.43,0.52,-0.08,10,上海临港,0.50%,22.15
2017-12-07,10:30,交运设备服务,1170.81,-0.03%,0.38,0.52,-0.14,11,中国中期,0.73%,13.81
2017-12-07,10:30,农业服务,7370.69,0.12%,0.34,0.28,0.06,9,普莱柯,1.27%,23.08
2017-12-07,10:30,酒店及餐饮,1208.51,-0.88%,0.23,0.36,-0.12,10,金陵饭店,0.76%,10.58
2017-12-07,10:30,公交,1216.43,-0.21%,0.07,0.13,-0.06,8,江西长运,0.37%,8.23
2017-12-07,10:35,半导体及元件,3749.34,-0.00%,37.78,44.49,-6.71,71,盈方微,7.58%,7.10
2017-12-07,10:35,光学光电子,3139.88,0.10%,24.76,28.43,-3.68,59,聚灿光电,5.50%,28.19
2017-12-07,10:35,房地产开发,2184.73,0.30%,22.99,21.16,1.83,129,华丽家族,6.96%,6.45
2017-12-07,10:35,计算机应用,7329.49,-0.11%,20.34,24.24,-3.90,157,科创信息,9.97%,14.56
2017-12-07,10:35,通信设备,3353.76,-0.06%,19.50,24.55,-5.06,87,波导股份,7.38%,6.40
2017-12-07,10:35,国防军工,1381.16,2.80%,17.82,9.46,8.36,40,中兵红箭,10.06%,8.86
2017-12-07,10:35,有色冶炼加工,1876.89,0.19%,17.00,16.19,0.81,79,中金黄金,4.53%,9.70
2017-12-07,10:35,化学制品,3412.58,-0.21%,16.78,18.54,-1.76,187,中欣氟材,10.01%,11.21
2017-12-07,10:35,电气设备,3325.16,-0.10%,12.10,13.25,-1.15,190,北京科锐,5.52%,9.75
2017-12-07,10:35,专用设备,3467.07,-0.03%,12.09,12.36,-0.27,142,*ST一重,5.03%,3.76
2017-12-07,10:35,建筑装饰,3786.4,-0.14%,10.95,10.60,0.35,119,中国核建,10.00%,10.45
2017-12-07,10:35,新材料,4266.59,0.88%,10.76,11.12,-0.36,34,江粉磁材,9.97%,10.70
2017-12-07,10:35,钢铁,1453.26,-0.17%,10.55,10.17,0.38,32,抚顺特钢,1.70%,5.99
2017-12-07,10:35,传媒,2807.83,0.09%,10.25,9.93,0.31,102,深大通,10.02%,22.72
2017-12-07,10:35,饮料制造,1952.26,-0.31%,10.12,14.21,-4.08,40,惠泉啤酒,6.76%,9.32
2017-12-07,10:35,银行,1093.57,-0.30%,9.52,15.95,-6.43,50,张家港行,2.64%,11.68
2017-12-07,10:35,保险及其他,2906.4,-0.88%,9.21,15.36,-6.15,25,新力金融,2.71%,12.11
2017-12-07,10:35,证券,1283.11,-0.83%,8.80,16.10,-7.30,35,太平洋,2.71%,3.79
2017-12-07,10:35,化学制药,3517.44,-0.49%,8.66,10.04,-1.38,89,花园生物,3.72%,46.24
2017-12-07,10:35,建筑材料,3832.93,-0.36%,8.35,11.41,-3.06,71,扬子新材,3.02%,7.51
2017-12-07,10:35,通用设备,3418.82,-0.16%,7.55,8.37,-0.82,150,合力科技,10.01%,27.26
2017-12-07,10:35,生物制品,5429.96,0.32%,7.05,6.57,0.48,49,药石科技,5.77%,79.39
2017-12-07,10:35,计算机设备,2594.79,0.08%,6.07,7.73,-1.66,47,海兰信,6.37%,18.87
2017-12-07,10:35,非汽车交运,3116.5,0.24%,5.93,3.90,2.03,21,内蒙一机,4.34%,12.25
2017-12-07,10:35,电子制造,4969.22,-0.22%,5.85,7.55,-1.70,47,深华发A,10.04%,15.46
2017-12-07,10:35,白色家电,3506.3,-0.23%,5.66,8.66,-3.00,48,聚隆科技,2.65%,15.11
2017-12-07,10:35,基础化学,2423.71,-0.25%,5.54,6.47,-0.93,45,天原集团,2.79%,8.47
2017-12-07,10:35,汽车零部件,3012.38,-0.18%,5.48,6.17,-0.69,104,万里扬,4.98%,11.18
2017-12-07,10:35,化工合成材料,3254.56,-0.25%,5.43,6.20,-0.77,76,中广核技,5.22%,12.49
2017-12-07,10:35,环保工程,4690.04,-0.07%,5.40,4.89,0.51,38,聚光科技,2.14%,32.49
2017-12-07,10:35,其他电子,4194.19,0.11%,5.26,5.61,-0.35,46,天津磁卡,5.07%,6.63
2017-12-07,10:35,机场航运,2104.26,0.73%,5.18,3.44,1.74,11,东方航空,3.62%,7.72
2017-12-07,10:35,服装家纺,2695.52,-0.23%,4.79,2.75,2.04,52,棒杰股份,5.38%,7.64
2017-12-07,10:35,通信服务,2633.85,-0.21%,4.53,5.14,-0.60,43,掌阅科技,3.19%,44.58
2017-12-07,10:35,煤炭开采,1342.47,-1.06%,4.11,6.62,-2.51,33,中煤能源,0.69%,5.88
2017-12-07,10:35,电力,1050.26,0.22%,4.00,3.63,0.37,69,三峡水利,3.42%,8.48
2017-12-07,10:35,零售,1527.61,-0.27%,3.78,5.04,-1.26,74,步步高,1.31%,14.67
2017-12-07,10:35,医药商业,4781.52,0.04%,3.30,2.38,0.91,22,海虹控股,7.36%,32.96
2017-12-07,10:35,医疗器械服务,7304.07,-0.05%,3.28,3.48,-0.21,55,爱尔眼科,2.19%,28.40
2017-12-07,10:35,食品加工制造,3299.43,-0.30%,2.98,4.39,-1.41,50,双塔食品,5.95%,5.52
2017-12-07,10:35,物流,4813.81,-0.36%,2.92,3.13,-0.21,32,欧浦智网,1.92%,12.23
2017-12-07,10:35,汽车整车,1545.65,-0.31%,2.69,3.88,-1.19,25,海马汽车,1.80%,4.53
2017-12-07,10:35,中药,2870.63,-0.49%,2.38,3.88,-1.50,68,汉森制药,2.94%,17.50
