时间,行业,行业指数,涨跌幅,流入资金(亿),流出资金(亿),净额(亿),公司家数,领涨股,领涨股涨跌幅,领涨股当前价(元)
2017-12-04 13:35,半导体及元件,3765.08,-1.13%,44.29,58.77,-14.48,71,奥士康,10.01%,48.13
2017-12-04 13:35,传媒,2854.9,-1.14%,16.25,22.06,-5.81,102,恺英网络,6.42%,26.18
2017-12-04 13:35,服装家纺,2758.34,-1.17%,5.49,6.40,-0.91,52,三夫户外,4.18%,26.93
2017-12-04 13:35,化学制品,3526.65,-1.17%,39.39,41.33,-1.94,187,润禾材料,10.01%,19.34
2017-12-04 13:35,非汽车交运,3180.31,-1.19%,3.61,6.04,-2.43,21,上海凤凰,3.55%,19.82
2017-12-04 13:35,通用设备,3524.24,-1.29%,12.87,18.85,-5.98,149,恒立液压,3.60%,28.46
2017-12-04 13:35,非汽车交运,3176.99,-1.30%,3.61,6.05,-2.44,21,上海凤凰,3.55%,19.82
2017-12-04 13:35,生物制品,5548.39,-1.34%,16.68,19.14,-2.46,49,复星医药,4.71%,40.05
2017-12-04 13:35,电子制造,5109.13,-1.36%,13.92,15.07,-1.15,47,立讯精密,5.27%,24.95
2017-12-04 13:35,家用轻工,3845.95,-1.40%,4.59,8.18,-3.58,69,好太太,10.04%,12.50
2017-12-04 13:35,专用设备,3571.44,-1.41%,14.31,23.04,-8.73,142,合力科技,44.02%,20.48
2017-12-04 13:35,建筑装饰,3915.5,-1.43%,15.81,22.95,-7.14,118,雅百特,10.00%,9.46
2017-12-04 13:35,光学光电子,3210.61,-1.44%,54.37,47.90,6.46,59,京东方A,4.65%,5.63
2017-12-04 13:35,计算机应用,7574.39,-1.51%,36.86,54.22,-17.36,157,永安行,5.57%,60.27
2017-12-04 13:35,通信设备,3443.41,-1.56%,34.55,38.41,-3.86,87,武汉凡谷,4.51%,13.89
2017-12-04 13:35,其他电子,4344.11,-1.79%,11.97,13.04,-1.07,46,大族激光,3.34%,51.65
2017-12-04 13:35,环保工程,4748.18,-1.81%,6.54,11.06,-4.52,37,中再资环,5.04%,7.30
2017-12-04 13:35,造纸,1775.01,-1.81%,3.50,5.97,-2.48,21,山鹰纸业,0.44%,4.52
2017-12-04 13:35,包装印刷,2693.62,-1.87%,2.19,3.79,-1.59,35,*ST中富,4.26%,4.16
2017-12-04 13:35,仪器仪表,2946.98,-2.21%,1.32,2.70,-1.39,28,中航电测,0.46%,10.87
2017-12-04 13:35,新材料,4417.28,-2.45%,17.09,19.93,-2.84,34,方大炭素,1.32%,25.31
2017-12-04 13:40,饮料制造,1990.19,1.52%,37.82,29.56,8.26,40,香飘飘,10.02%,24.71
2017-12-04 13:40,机场航运,2107.73,0.86%,9.37,6.76,2.61,11,南方航空,3.43%,11.16
2017-12-04 13:40,港口航运,913.268,0.56%,7.02,5.68,1.34,28,中远海控,6.91%,6.81
2017-12-04 13:40,基础化学,2497.24,0.46%,12.79,13.41,-0.62,45,广汇能源,5.78%,4.76
2017-12-04 13:40,石油矿业开采,1846.94,0.44%,4.65,4.30,0.34,13,鄂尔多斯,3.26%,16.45
2017-12-04 13:40,化工新材料,4042.66,0.28%,7.04,6.29,0.76,16,中国巨石,1.98%,13.92
2017-12-04 13:40,养殖业,2779.3,0.21%,5.34,4.31,1.03,24,牧原股份,4.82%,49.34
2017-12-04 13:40,公路铁路运输,972.335,0.16%,3.38,4.13,-0.75,24,华北高速,9.26%,8.85
2017-12-04 13:40,保险及其他,2980.42,-0.00%,50.83,38.03,12.80,25,中国太保,4.92%,42.87
2017-12-04 13:40,医药商业,4849.38,-0.09%,2.65,3.30,-0.64,22,海虹控股,9.99%,27.42
2017-12-04 13:40,农产品加工,2763.95,-0.12%,5.65,4.90,0.75,37,天马科技,3.69%,12.35
2017-12-04 13:40,交运设备服务,1194.91,-0.27%,1.43,1.99,-0.56,11,漳州发展,1.02%,3.97
2017-12-04 13:40,银行,1092.42,-0.28%,31.64,28.89,2.75,50,平安银行,2.31%,13.30
2017-12-04 13:40,煤炭开采,1394,-0.29%,15.34,18.94,-3.59,33,山煤国际,1.88%,4.88
2017-12-04 13:40,燃气水务,1606.99,-0.31%,4.77,6.86,-2.09,36,天壕环境,5.08%,6.62
2017-12-04 13:40,白色家电,3611.46,-0.38%,25.26,18.87,6.40,48,小天鹅A,5.60%,59.19
2017-12-04 13:40,园区开发,1929.55,-0.39%,1.00,1.61,-0.61,10,电子城,6.68%,11.18
2017-12-04 13:40,零售,1565.96,-0.41%,11.24,11.59,-0.35,74,中央商场,6.40%,9.14
2017-12-04 13:40,有色冶炼加工,1950.06,-0.44%,44.70,48.24,-3.53,79,荣华实业,9.95%,6.19
2017-12-04 13:40,电力,1069.87,-0.49%,5.03,6.63,-1.60,69,联美控股,2.13%,26.42
2017-12-04 13:40,综合,1958.13,-0.56%,4.06,6.29,-2.22,28,亿利洁能,8.39%,6.46
2017-12-04 13:40,汽车整车,1583.61,-0.66%,5.97,9.73,-3.76,25,比亚迪,0.84%,63.88
2017-12-04 13:40,纺织制造,2009.34,-0.67%,3.22,4.15,-0.93,42,*ST中绒,4.18%,3.49
2017-12-04 13:40,种植业与林业,2472.21,-0.70%,0.95,1.76,-0.81,20,神农基因,1.03%,3.93
2017-12-04 13:40,采掘服务,1196.03,-0.73%,2.21,4.01,-1.80,15,蓝焰控股,4.14%,17.60
2017-12-04 13:40,房地产开发,2224.75,-0.73%,25.43,34.13,-8.70,129,京投发展,5.72%,6.10
2017-12-04 13:40,贸易,2808.32,-0.74%,3.69,5.12,-1.43,32,兰生股份,1.93%,14.79
2017-12-04 13:40,建筑材料,3971.76,-0.81%,25.01,28.18,-3.17,71,旗滨集团,2.50%,6.14
2017-12-04 13:40,物流,4967.91,-0.86%,5.36,6.71,-1.35,32,恒基达鑫,3.85%,7.56
2017-12-04 13:40,化工合成材料,3349.7,-0.86%,17.43,18.11,-0.67,76,ST云维,5.02%,3.14
2017-12-04 13:40,钢铁,1521.6,-0.87%,27.61,36.69,-9.08,32,安阳钢铁,0.97%,5.19
2017-12-04 13:40,景点及旅游,2498.47,-0.87%,2.56,2.94,-0.37,23,西藏旅游,3.34%,20.10
2017-12-04 13:40,公交,1239.21,-0.90%,0.16,0.29,-0.13,8,富临运业,0.00%,0.00
2017-12-04 13:40,食品加工制造,3368.24,-0.90%,11.89,11.15,0.74,50,云南能投,9.98%,11.35
2017-12-04 13:40,农业服务,7534.86,-0.94%,0.67,1.14,-0.47,9,瑞普生物,1.82%,11.75
2017-12-04 13:40,视听器材,2655.52,-0.94%,4.15,4.75,-0.60,13,TCL集团,1.45%,4.21
2017-12-04 13:40,中药,2943.78,-1.04%,8.36,10.08,-1.71,68,片仔癀,2.16%,63.25
2017-12-04 13:40,化学制药,3643.39,-1.09%,23.17,25.45,-2.28,89,金达威,6.10%,20.35
2017-12-04 13:40,计算机设备,2668.4,-1.11%,15.54,19.36,-3.81,47,苏州科达,3.75%,33.21
2017-12-04 13:40,国防军工,1355.2,-1.12%,9.39,12.08,-2.69,40,北斗星通,3.87%,32.20
2017-12-04 13:40,酒店及餐饮,1240.73,-1.22%,0.89,1.04,-0.15,10,岭南控股,0.43%,11.80
2017-12-04 13:40,通信服务,2680.74,-1.24%,9.34,12.41,-3.07,42,中青宝,1.36%,15.65
2017-12-04 13:40,医疗器械服务,7461.95,-1.25%,6.08,9.36,-3.29,55,览海投资,6.29%,7.61
2017-12-04 13:40,电气设备,3433.2,-1.26%,29.25,33.27,-4.01,190,金风科技,6.34%,16.95
2017-12-04 13:40,半导体及元件,3757.41,-1.33%,46.11,61.09,-14.97,71,奥士康,10.01%,48.13
2017-12-04 13:40,传媒,2848.97,-1.35%,17.02,23.47,-6.45,102,恺英网络,6.06%,26.09
2017-12-04 13:40,服装家纺,2753.12,-1.36%,5.62,6.70,-1.07,52,三夫户外,3.98%,26.88
2017-12-04 13:40,非汽车交运,3173.6,-1.40%,3.71,6.83,-3.11,21,上海凤凰,3.50%,19.81
2017-12-04 13:40,证券,1291.68,-1.43%,21.47,36.75,-15.28,35,国海证券,0.19%,5.24
2017-12-04 13:40,汽车零部件,3105.18,-1.44%,12.21,17.83,-5.63,103,日上集团,2.67%,4.62
2017-12-04 13:40,通用设备,3524.24,-1.29%,12.87,18.85,-5.98,149,恒立液压,3.60%,28.46
2017-12-04 13:40,非汽车交运,3176.99,-1.30%,3.61,6.05,-2.44,21,上海凤凰,3.55%,19.82
2017-12-04 13:40,生物制品,5548.39,-1.34%,16.68,19.14,-2.46,49,复星医药,4.71%,40.05
2017-12-04 13:40,电子制造,5109.13,-1.36%,13.92,15.07,-1.15,47,立讯精密,5.27%,24.95
2017-12-04 13:40,家用轻工,3845.95,-1.40%,4.59,8.18,-3.58,69,好太太,10.04%,12.50
2017-12-04 13:40,专用设备,3571.44,-1.41%,14.31,23.04,-8.73,142,合力科技,44.02%,20.48
2017-12-04 13:40,建筑装饰,3915.5,-1.43%,15.81,22.95,-7.14,118,雅百特,10.00%,9.46
2017-12-04 13:40,光学光电子,3210.61,-1.44%,54.37,47.90,6.46,59,京东方A,4.65%,5.63
2017-12-04 13:40,计算机应用,7574.39,-1.51%,36.86,54.22,-17.36,157,永安行,5.57%,60.27
2017-12-04 13:40,通信设备,3443.41,-1.56%,34.55,38.41,-3.86,87,武汉凡谷,4.51%,13.89
2017-12-04 13:40,其他电子,4344.11,-1.79%,11.97,13.04,-1.07,46,大族激光,3.34%,51.65
2017-12-04 13:40,环保工程,4748.18,-1.81%,6.54,11.06,-4.52,37,中再资环,5.04%,7.30
2017-12-04 13:40,造纸,1775.01,-1.81%,3.50,5.97,-2.48,21,山鹰纸业,0.44%,4.52
2017-12-04 13:40,包装印刷,2693.62,-1.87%,2.19,3.79,-1.59,35,*ST中富,4.26%,4.16
2017-12-04 13:40,仪器仪表,2946.98,-2.21%,1.32,2.70,-1.39,28,中航电测,0.46%,10.87
2017-12-04 13:40,新材料,4417.28,-2.45%,17.09,19.93,-2.84,34,方大炭素,1.32%,25.31
2017-12-04 13:45,饮料制造,1990.7,1.54%,38.58,30.11,8.47,40,香飘飘,10.02%,24.71
2017-12-04 13:45,机场航运,2106.84,0.81%,9.47,6.92,2.55,11,南方航空,3.43%,11.16
2017-12-04 13:45,港口航运,913.09,0.54%,7.13,5.82,1.31,28,中远海控,6.59%,6.79
2017-12-04 13:45,基础化学,2499.35,0.54%,13.28,13.80,-0.53,45,金牛化工,10.01%,7.91
2017-12-04 13:45,石油矿业开采,1845.51,0.36%,4.67,4.39,0.27,13,鄂尔多斯,3.70%,16.52
2017-12-04 13:45,养殖业,2781.72,0.29%,5.57,4.36,1.21,24,东方海洋,5.25%,12.82
2017-12-04 13:45,化工新材料,4041.41,0.25%,7.12,6.38,0.74,16,长海股份,1.81%,12.94
2017-12-04 13:45,公路铁路运输,972.386,0.16%,3.49,4.22,-0.73,24,华北高速,9.63%,8.88
2017-12-04 13:45,保险及其他,2978.66,-0.06%,51.90,39.05,12.84,25,中国太保,4.26%,42.60
2017-12-04 13:45,医药商业,4850.32,-0.07%,2.79,3.37,-0.59,22,海虹控股,9.99%,27.42
2017-12-04 13:45,农产品加工,2764.99,-0.08%,5.81,5.03,0.78,37,安琪酵母,3.95%,33.66
2017-12-04 13:45,煤炭开采,1393.64,-0.31%,15.56,19.32,-3.76,33,*ST郑煤,1.70%,5.99
2017-12-04 13:45,交运设备服务,1194.18,-0.33%,1.45,2.08,-0.63,11,中国中期,0.74%,15.01
2017-12-04 13:45,银行,1091.69,-0.34%,32.22,29.86,2.35,50,平安银行,2.38%,13.31
2017-12-04 13:45,园区开发,1929.35,-0.40%,1.01,1.66,-0.65,10,电子城,6.87%,11.20
2017-12-04 13:45,燃气水务,1605.41,-0.41%,4.84,7.32,-2.48,36,百川能源,5.14%,14.52
2017-12-04 13:45,白色家电,3609.96,-0.42%,25.69,19.32,6.37,48,小天鹅A,5.71%,59.25
2017-12-04 13:45,零售,1565.82,-0.42%,11.42,11.86,-0.44,74,中央商场,6.75%,9.17
2017-12-04 13:45,有色冶炼加工,1949.82,-0.45%,45.23,49.31,-4.08,79,荣华实业,9.95%,6.19
2017-12-04 13:45,电力,1069.65,-0.52%,5.15,6.87,-1.71,69,联美控股,2.24%,26.45
2017-12-04 13:45,综合,1957.57,-0.58%,4.11,6.44,-2.33,28,亿利洁能,8.22%,6.45
2017-12-04 13:45,纺织制造,2009.67,-0.65%,3.30,4.30,-1.00,42,*ST中绒,4.48%,3.50
2017-12-04 13:45,汽车整车,1583.67,-0.66%,6.07,9.91,-3.85,25,比亚迪,0.81%,63.86
2017-12-04 13:45,种植业与林业,2471.36,-0.74%,0.97,1.82,-0.85,20,海南橡胶,0.53%,5.75
2017-12-04 13:45,贸易,2807.58,-0.76%,3.74,5.21,-1.46,32,兰生股份,1.93%,14.79
2017-12-04 13:45,采掘服务,1195.58,-0.77%,2.23,4.06,-1.82,15,蓝焰控股,4.20%,17.61
2017-12-04 13:45,建筑材料,3973.1,-0.77%,25.38,28.67,-3.29,71,上峰水泥,3.72%,11.43
2017-12-04 13:45,房地产开发,2223.61,-0.78%,26.04,34.95,-8.92,129,京投发展,5.20%,6.07
2017-12-04 13:45,化工合成材料,3351.04,-0.82%,17.63,18.41,-0.78,76,恒力股份,5.64%,11.80
2017-12-04 13:45,景点及旅游,2499.12,-0.84%,2.61,3.01,-0.41,23,西藏旅游,2.93%,20.02
2017-12-04 13:45,农业服务,7539.25,-0.88%,0.69,1.17,-0.48,9,瑞普生物,1.56%,11.72
2017-12-04 13:45,物流,4965.76,-0.90%,5.45,6.95,-1.51,32,恒基达鑫,3.85%,7.56
2017-12-04 13:45,食品加工制造,3366.98,-0.94%,12.11,11.56,0.55,50,云南能投,9.98%,11.35
2017-12-04 13:45,公交,1238.61,-0.94%,0.16,0.29,-0.13,8,富临运业,0.00%,0.00
2017-12-04 13:45,钢铁,1520.26,-0.95%,28.05,37.40,-9.35,32,安阳钢铁,1.56%,5.22
2017-12-04 13:45,中药,2942.64,-1.08%,8.45,10.29,-1.84,68,片仔癀,2.12%,63.22
2017-12-04 13:45,视听器材,2651.75,-1.08%,4.22,4.86,-0.65,13,TCL集团,1.21%,4.20
2017-12-04 13:45,国防军工,1355.57,-1.09%,9.57,12.28,-2.71,40,北斗星通,3.94%,32.22
2017-12-04 13:45,半导体及元件,3766.38,-1.10%,47.93,62.26,-14.33,71,奥士康,10.01%,48.13
2017-12-04 13:45,化学制药,3641.74,-1.14%,23.74,26.24,-2.50,89,金达威,6.67%,20.46
2017-12-04 13:45,计算机设备,2666.68,-1.18%,15.88,19.77,-3.89,47,苏州科达,4.09%,33.32
2017-12-04 13:45,通信服务,2681.54,-1.21%,9.47,12.67,-3.20,42,中青宝,1.23%,15.63
2017-12-04 13:45,电气设备,3433.48,-1.25%,30.10,34.30,-4.20,190,金风科技,5.90%,16.88
2017-12-04 13:45,医疗器械服务,7458.06,-1.30%,6.26,9.77,-3.52,55,览海投资,6.56%,7.63
2017-12-04 13:45,服装家纺,2754.17,-1.32%,5.71,6.82,-1.12,52,三夫户外,4.14%,26.92
2017-12-04 13:45,酒店及餐饮,1239.37,-1.32%,0.93,1.06,-0.13,10,岭南控股,0.43%,11.80
2017-12-04 13:45,传媒,2849.05,-1.34%,17.63,24.00,-6.38,102,恺英网络,5.69%,26.00
2017-12-04 13:45,化学制品,3518.03,-1.42%,41.01,44.68,-3.67,187,润禾材料,10.01%,19.34
2017-12-04 13:45,非汽车交运,3172.26,-1.44%,3.77,6.93,-3.16,21,上海凤凰,3.66%,19.84
2017-12-04 13:45,汽车零部件,3104.36,-1.47%,12.49,18.29,-5.81,103,日上集团,2.22%,4.60
2017-12-04 13:45,通用设备,3524.24,-1.29%,12.87,18.85,-5.98,149,恒立液压,3.60%,28.46
2017-12-04 13:45,非汽车交运,3176.99,-1.30%,3.61,6.05,-2.44,21,上海凤凰,3.55%,19.82
2017-12-04 13:45,生物制品,5548.39,-1.34%,16.68,19.14,-2.46,49,复星医药,4.71%,40.05
2017-12-04 13:45,电子制造,5109.13,-1.36%,13.92,15.07,-1.15,47,立讯精密,5.27%,24.95
2017-12-04 13:45,家用轻工,3845.95,-1.40%,4.59,8.18,-3.58,69,好太太,10.04%,12.50
2017-12-04 13:45,专用设备,3571.44,-1.41%,14.31,23.04,-8.73,142,合力科技,44.02%,20.48
2017-12-04 13:45,建筑装饰,3915.5,-1.43%,15.81,22.95,-7.14,118,雅百特,10.00%,9.46
2017-12-04 13:45,光学光电子,3210.61,-1.44%,54.37,47.90,6.46,59,京东方A,4.65%,5.63
2017-12-04 13:45,计算机应用,7574.39,-1.51%,36.86,54.22,-17.36,157,永安行,5.57%,60.27
2017-12-04 13:45,通信设备,3443.41,-1.56%,34.55,38.41,-3.86,87,武汉凡谷,4.51%,13.89
2017-12-04 13:45,其他电子,4344.11,-1.79%,11.97,13.04,-1.07,46,大族激光,3.34%,51.65
2017-12-04 13:45,环保工程,4748.18,-1.81%,6.54,11.06,-4.52,37,中再资环,5.04%,7.30
2017-12-04 13:45,造纸,1775.01,-1.81%,3.50,5.97,-2.48,21,山鹰纸业,0.44%,4.52
2017-12-04 13:45,包装印刷,2693.62,-1.87%,2.19,3.79,-1.59,35,*ST中富,4.26%,4.16
2017-12-04 13:45,仪器仪表,2946.98,-2.21%,1.32,2.70,-1.39,28,中航电测,0.46%,10.87
2017-12-04 13:45,新材料,4417.28,-2.45%,17.09,19.93,-2.84,34,方大炭素,1.32%,25.31
2017-12-04 13:50,饮料制造,1989.77,1.50%,38.93,30.33,8.61,40,香飘飘,10.02%,24.71
2017-12-04 13:50,机场航运,2105,0.73%,9.50,7.01,2.50,11,南方航空,3.52%,11.17
2017-12-04 13:50,基础化学,2498.99,0.53%,13.48,14.04,-0.56,45,金牛化工,10.01%,7.91
2017-12-04 13:50,港口航运,912.36,0.46%,7.15,5.87,1.29,28,中远海控,6.44%,6.78
2017-12-04 13:50,石油矿业开采,1844.69,0.32%,4.70,4.43,0.27,13,鄂尔多斯,3.89%,16.55
2017-12-04 13:50,化工新材料,4041.29,0.24%,7.16,6.45,0.71,16,江山化工,1.84%,15.50
2017-12-04 13:50,养殖业,2779.91,0.23%,5.62,4.40,1.22,24,牧原股份,4.76%,49.31
2017-12-04 13:50,公路铁路运输,971.695,0.09%,3.51,4.25,-0.74,24,华北高速,9.63%,8.88
2017-12-04 13:50,保险及其他,2977.82,-0.09%,52.28,39.29,12.99,25,中国太保,4.38%,42.65
2017-12-04 13:50,农产品加工,2764.05,-0.12%,5.88,5.08,0.80,37,通威股份,3.74%,11.65
2017-12-04 13:50,医药商业,4847.3,-0.13%,2.81,3.39,-0.59,22,海虹控股,9.99%,27.42
2017-12-04 13:50,煤炭开采,1393.48,-0.32%,15.62,19.54,-3.92,33,山煤国际,1.46%,4.86
2017-12-04 13:50,银行,1091.28,-0.38%,32.44,30.10,2.34,50,平安银行,2.15%,13.28
2017-12-04 13:50,交运设备服务,1193.43,-0.39%,1.46,2.11,-0.66,11,漳州发展,1.02%,3.97
2017-12-04 13:50,零售,1565.29,-0.45%,11.54,11.98,-0.45,74,中央商场,6.87%,9.18
2017-12-04 13:50,燃气水务,1604.6,-0.46%,4.87,7.41,-2.55,36,百川能源,5.14%,14.52
2017-12-04 13:50,园区开发,1927.83,-0.48%,1.01,1.68,-0.66,10,电子城,6.68%,11.18
2017-12-04 13:50,白色家电,3606.72,-0.51%,25.89,19.57,6.33,48,小天鹅A,5.62%,59.20
2017-12-04 13:50,有色冶炼加工,1948.5,-0.52%,45.44,50.06,-4.62,79,荣华实业,9.95%,6.19
2017-12-04 13:50,电力,1069.29,-0.55%,5.21,7.00,-1.79,69,联美控股,2.59%,26.54
2017-12-04 13:50,综合,1957.49,-0.59%,4.14,6.51,-2.37,28,亿利洁能,8.05%,6.44
2017-12-04 13:50,纺织制造,2009.15,-0.68%,3.32,4.33,-1.02,42,*ST中绒,4.18%,3.49
2017-12-04 13:50,种植业与林业,2471.27,-0.74%,0.97,1.84,-0.87,20,海南橡胶,0.53%,5.75
2017-12-04 13:50,汽车整车,1582.35,-0.74%,6.11,10.05,-3.94,25,比亚迪,0.88%,63.91
2017-12-04 13:50,采掘服务,1195.5,-0.78%,2.24,4.08,-1.85,15,蓝焰控股,4.20%,17.61
2017-12-04 13:50,贸易,2805.92,-0.82%,3.77,5.27,-1.50,32,兰生股份,1.86%,14.78
2017-12-04 13:50,房地产开发,2222.7,-0.82%,26.22,35.32,-9.10,129,京投发展,5.55%,6.09
2017-12-04 13:50,农业服务,7541.4,-0.85%,0.70,1.18,-0.48,9,瑞普生物,1.56%,11.72
2017-12-04 13:50,建筑材料,3969.27,-0.87%,25.46,28.84,-3.37,71,亚泰集团,2.56%,5.60
2017-12-04 13:50,景点及旅游,2498.34,-0.87%,2.62,3.03,-0.41,23,西藏旅游,3.50%,20.13
2017-12-04 13:50,化工合成材料,3348.27,-0.90%,17.69,18.63,-0.94,76,恒力股份,5.64%,11.80
2017-12-04 13:50,公交,1238.74,-0.93%,0.16,0.29,-0.13,8,富临运业,0.00%,0.00
2017-12-04 13:50,物流,4961.16,-0.99%,5.48,7.08,-1.60,32,恒基达鑫,3.71%,7.55
2017-12-04 13:50,钢铁,1519.62,-1.00%,28.21,37.69,-9.49,32,安阳钢铁,1.17%,5.20
2017-12-04 13:50,食品加工制造,3364.43,-1.01%,12.21,11.74,0.47,50,云南能投,9.98%,11.35
2017-12-04 13:50,国防军工,1355.27,-1.12%,9.62,12.39,-2.77,40,北斗星通,3.61%,32.12
2017-12-04 13:50,中药,2941.4,-1.12%,8.49,10.48,-1.98,68,神州易桥,2.12%,9.16
2017-12-04 13:50,化学制药,3640.23,-1.18%,23.92,26.55,-2.63,89,金达威,6.83%,20.49
2017-12-04 13:50,半导体及元件,3761.89,-1.21%,48.39,62.85,-14.46,71,奥士康,10.01%,48.13
2017-12-04 13:50,酒店及餐饮,1240.6,-1.23%,0.94,1.07,-0.13,10,岭南控股,0.34%,11.79
2017-12-04 13:50,通信服务,2681.11,-1.23%,9.51,12.74,-3.23,42,中青宝,1.29%,15.64
2017-12-04 13:50,计算机设备,2663.83,-1.28%,16.09,20.08,-3.99,47,苏州科达,3.84%,33.24
2017-12-04 13:50,视听器材,2645.61,-1.31%,4.24,4.91,-0.67,13,TCL集团,0.96%,4.19
2017-12-04 13:50,电气设备,3431,-1.33%,30.51,34.87,-4.35,190,金风科技,5.71%,16.85
2017-12-04 13:50,医疗器械服务,7454.43,-1.35%,6.30,9.88,-3.58,55,览海投资,6.42%,7.62
2017-12-04 13:50,服装家纺,2752.4,-1.38%,5.74,6.89,-1.14,52,三夫户外,4.18%,26.93
2017-12-04 13:50,传媒,2847.62,-1.39%,17.86,24.27,-6.41,102,恺英网络,6.10%,26.10
2017-12-04 13:50,化学制品,3516.37,-1.46%,41.23,45.18,-3.95,187,润禾材料,10.01%,19.34
2017-12-04 13:50,非汽车交运,3170.66,-1.49%,3.80,6.98,-3.18,21,上海凤凰,3.45%,19.80
2017-12-04 13:50,汽车零部件,3102.06,-1.54%,12.58,18.60,-6.02,103,日上集团,2.22%,4.60
2017-12-04 13:50,通用设备,3524.24,-1.29%,12.87,18.85,-5.98,149,恒立液压,3.60%,28.46
2017-12-04 13:50,非汽车交运,3176.99,-1.30%,3.61,6.05,-2.44,21,上海凤凰,3.55%,19.82
2017-12-04 13:50,生物制品,5548.39,-1.34%,16.68,19.14,-2.46,49,复星医药,4.71%,40.05
2017-12-04 13:50,电子制造,5109.13,-1.36%,13.92,15.07,-1.15,47,立讯精密,5.27%,24.95
2017-12-04 13:50,家用轻工,3845.95,-1.40%,4.59,8.18,-3.58,69,好太太,10.04%,12.50
2017-12-04 13:50,专用设备,3571.44,-1.41%,14.31,23.04,-8.73,142,合力科技,44.02%,20.48
2017-12-04 13:50,建筑装饰,3915.5,-1.43%,15.81,22.95,-7.14,118,雅百特,10.00%,9.46
2017-12-04 13:50,光学光电子,3210.61,-1.44%,54.37,47.90,6.46,59,京东方A,4.65%,5.63
2017-12-04 13:50,计算机应用,7574.39,-1.51%,36.86,54.22,-17.36,157,永安行,5.57%,60.27
2017-12-04 13:50,通信设备,3443.41,-1.56%,34.55,38.41,-3.86,87,武汉凡谷,4.51%,13.89
2017-12-04 13:50,其他电子,4344.11,-1.79%,11.97,13.04,-1.07,46,大族激光,3.34%,51.65
2017-12-04 13:50,环保工程,4748.18,-1.81%,6.54,11.06,-4.52,37,中再资环,5.04%,7.30
2017-12-04 13:50,造纸,1775.01,-1.81%,3.50,5.97,-2.48,21,山鹰纸业,0.44%,4.52
2017-12-04 13:50,包装印刷,2693.62,-1.87%,2.19,3.79,-1.59,35,*ST中富,4.26%,4.16
2017-12-04 13:50,仪器仪表,2946.98,-2.21%,1.32,2.70,-1.39,28,中航电测,0.46%,10.87
2017-12-04 13:50,新材料,4417.28,-2.45%,17.09,19.93,-2.84,34,方大炭素,1.32%,25.31
2017-12-04 13:55,饮料制造,1989.02,1.46%,39.69,30.98,8.70,40,香飘飘,10.02%,24.71
2017-12-04 13:55,机场航运,2104.27,0.69%,9.63,7.21,2.42,11,南方航空,3.52%,11.17
2017-12-04 13:55,基础化学,2496.06,0.41%,13.70,14.45,-0.74,45,金牛化工,10.01%,7.91
2017-12-04 13:55,港口航运,911.363,0.35%,7.20,6.12,1.08,28,中远海控,6.44%,6.78
2017-12-04 13:55,化工新材料,4037.11,0.14%,7.25,6.55,0.69,16,江山化工,1.84%,15.50
2017-12-04 13:55,养殖业,2776.84,0.12%,5.68,4.61,1.07,24,牧原股份,4.74%,49.30
2017-12-04 13:55,石油矿业开采,1839.79,0.05%,4.75,4.53,0.22,13,鄂尔多斯,3.58%,16.50
2017-12-04 13:55,公路铁路运输,970.387,-0.04%,3.57,4.48,-0.92,24,华北高速,9.51%,8.87
2017-12-04 13:55,农产品加工,2762.51,-0.17%,5.94,5.21,0.73,37,安琪酵母,4.05%,33.69
2017-12-04 13:55,医药商业,4844.72,-0.18%,2.88,3.46,-0.59,22,海虹控股,9.99%,27.42
2017-12-04 13:55,保险及其他,2974.78,-0.19%,53.11,40.13,12.98,25,中国太保,4.09%,42.53
2017-12-04 13:55,银行,1091.1,-0.40%,32.93,30.79,2.14,50,平安银行,2.15%,13.28
2017-12-04 13:55,交运设备服务,1192.74,-0.45%,1.47,2.14,-0.67,11,中国中期,1.07%,15.05
2017-12-04 13:55,煤炭开采,1391.58,-0.46%,15.73,20.02,-4.29,33,*ST郑煤,1.53%,5.98
2017-12-04 13:55,零售,1563.97,-0.54%,11.73,12.44,-0.70,74,中央商场,6.87%,9.18
2017-12-04 13:55,燃气水务,1602.86,-0.57%,4.95,7.68,-2.72,36,百川能源,5.07%,14.51
2017-12-04 13:55,白色家电,3603.4,-0.60%,26.29,20.27,6.02,48,小天鹅A,5.83%,59.32
2017-12-04 13:55,电力,1068.38,-0.63%,5.30,7.39,-2.09,69,联美控股,2.05%,26.40
2017-12-04 13:55,园区开发,1924.73,-0.64%,1.02,1.73,-0.70,10,电子城,6.49%,11.16
2017-12-04 13:55,有色冶炼加工,1945.92,-0.65%,46.03,51.85,-5.82,79,荣华实业,9.95%,6.19
2017-12-04 13:55,综合,1955.72,-0.68%,4.23,6.78,-2.55,28,亿利洁能,7.05%,6.38
2017-12-04 13:55,纺织制造,2008.55,-0.71%,3.37,4.44,-1.07,42,*ST中绒,4.48%,3.50
2017-12-04 13:55,汽车整车,1580.91,-0.83%,6.23,10.34,-4.11,25,比亚迪,0.99%,63.98
2017-12-04 13:55,种植业与林业,2468.75,-0.84%,0.99,1.94,-0.95,20,神农基因,0.51%,3.91
2017-12-04 13:55,贸易,2805.27,-0.84%,3.85,5.45,-1.59,32,天海投资,1.99%,7.17
